time,Computers,Copper,Glass,Oil,Plastic,Rubber,Rupyulars,Steel,Vehicles,Weapons
1587478531,53.8817,4.13675,5.3671,7.71753,5.59293,5.14531,1,5.8169900000000005,51.60438,50.69993
1587478592,53.8817,4.13675,5.3671,7.71753,5.59293,5.14531,1,5.8169900000000005,51.60438,50.69993
1587478652,53.8817,4.13675,5.3671,7.71753,5.59293,5.14531,1,5.8169900000000005,51.60438,50.69993
1587478712,53.8817,4.13675,5.3671,7.71753,5.59293,5.14531,1,5.8169900000000005,51.60438,50.69993
1587478772,53.8817,4.13675,5.3671,7.71753,5.59293,5.14531,1,5.8169900000000005,51.60438,50.69993
1587478832,53.8817,4.13675,5.3671,7.71753,5.59293,5.14531,1,5.8169900000000005,51.60438,50.69993
1587478892,53.8817,4.13675,5.3671,7.71753,5.59293,5.14531,1,5.8169900000000005,51.60438,50.69993
1587478953,53.8817,4.13675,5.3671,7.71753,5.59293,5.14531,1,5.8169900000000005,51.60438,50.69993
1587479013,53.8817,4.13675,5.3671,7.71753,5.59293,5.14531,1,5.8169900000000005,51.60438,50.69993
1587479073,53.8817,4.13675,5.3671,7.71753,5.59293,5.14531,1,5.8169900000000005,51.60438,50.69993
1587479133,53.8817,4.13675,5.3671,7.71753,5.59293,5.14531,1,5.8169900000000005,51.60438,50.69993
1587479193,53.8817,4.13675,5.3671,7.71753,5.59293,5.14531,1,5.8169900000000005,51.60438,50.69993
1587479253,53.8817,4.13675,5.3671,7.71753,5.59293,5.14531,1,5.8169900000000005,51.60438,50.69993
1587479313,53.8817,4.13675,5.3671,7.71753,5.59293,5.14531,1,5.8169900000000005,51.60438,50.69993
1587479373,53.8817,4.13675,5.3671,7.71753,5.59293,5.14531,1,5.8169900000000005,51.60438,50.69993
1587479434,53.8817,4.13675,5.3671,7.71753,5.59293,5.14531,1,5.8169900000000005,51.60438,50.69993
1587479494,29.8817,16.13675,17.3671,7.71753,17.59293,5.14531,1,5.8169900000000005,51.60438,50.69993
1587479554,29.8817,16.13675,17.3671,7.71753,17.59293,5.14531,1,5.8169900000000005,51.60438,50.69993
1587479614,29.8817,16.13675,17.3671,8.3842,17.59293,4.74531,1,5.8169900000000005,51.60438,50.69993
1587479674,29.8817,16.13675,17.3671,8.3842,17.59293,4.74531,1,5.8169900000000005,51.60438,50.69993
1587479735,29.8817,16.13675,17.3671,8.3842,17.59293,4.74531,1,5.8169900000000005,51.60438,50.69993
1587479795,29.8817,16.13675,17.3671,8.3842,17.59293,4.74531,1,5.8169900000000005,51.60438,50.69993
1587479855,29.8817,16.13675,17.3671,8.3842,17.59293,4.74531,1,5.8169900000000005,51.60438,50.69993
1587479915,32.8817,14.63675,17.3671,8.3842,17.59293,4.74531,1,5.8169900000000005,51.60438,50.69993
1587479975,32.8817,14.63675,17.3671,8.3842,17.59293,4.74531,1,5.8169900000000005,51.60438,50.69993
1587480035,32.8817,14.63675,17.3671,8.3842,17.59293,4.74531,1,5.8169900000000005,51.60438,50.69993
1587480096,32.8817,4.63675,17.3671,8.3842,17.59293,14.74531,1,5.8169900000000005,51.60438,50.69993
1587480156,32.8817,4.63675,17.3671,8.3842,17.59293,14.74531,1,5.8169900000000005,51.60438,50.69993
1587480216,32.8817,4.63675,0.0,0.0,0.0,14.74531,1,0.0,51.60438,50.69993
1587480276,32.8817,4.63675,0.0,0.0,0.0,14.74531,1,0.0,51.60438,50.69993
1587480336,32.8817,4.63675,0.0,1.0,0.0,14.74531,1,0.0,51.60438,50.69993
1587480396,32.8817,4.63675,0.0,1.0,0.0,14.74531,1,0.0,51.60438,50.69993
1587480456,32.8817,4.63675,0.0,1.0,0.0,14.74531,1,0.0,51.60438,50.69993
1587480517,32.8817,4.63675,0.0,1.0,0.0,14.74531,1,0.0,51.60438,50.69993
1587480577,32.8817,4.63675,0.0,1.0,0.0,14.74531,1,0.0,51.60438,50.69993
1587480637,32.8817,4.63675,0.0,1.0,0.0,14.74531,1,0.0,51.60438,50.69993
1587480697,32.8817,4.63675,0.0,1.0,0.0,14.74531,1,0.0,51.60438,50.69993
1587480757,32.8817,4.63675,0.0,1.0,0.0,14.74531,1,0.0,51.60438,50.69993
1587480817,32.8817,4.63675,0.0,1.0,0.0,14.74531,1,0.0,51.60438,50.69993
1587480877,32.8817,4.63675,0.0,1.0,0.0,14.74531,1,0.0,51.60438,50.69993
1587480938,32.8817,4.63675,0.0,1.0,0.0,14.74531,1,0.0,51.60438,50.69993
1587480998,32.8817,4.63675,0.0,1.0,0.0,14.74531,1,0.0,51.60438,50.69993
1587481058,32.8817,4.63675,0.0,1.0,0.0,14.74531,1,0.0,51.60438,50.69993
1587481118,32.8817,4.63675,0.0,1.0,0.0,14.74531,1,0.0,51.60438,50.69993
1587481178,32.8817,4.63675,0.0,1.0,0.0,14.74531,1,0.0,51.60438,50.69993
1587481238,34.726009999999995,4.5463,0.0,0.0,0.0,12.699710000000001,1,0.0,52.95185,51.76808
1587481299,34.726009999999995,4.5463,0.0,0.0,0.0,12.699710000000001,1,0.0,52.95185,51.76808
1587481359,34.726009999999995,4.5463,1.0,0.0,0.0,12.699710000000001,1,0.0,52.95185,51.76808
1587481419,34.726009999999995,4.5463,1.0,1.0,0.0,12.699710000000001,1,0.0,52.95185,51.76808
1587481479,34.726009999999995,4.5463,1.0,1.0,0.0,12.699710000000001,1,0.0,52.95185,51.76808
1587481539,34.726009999999995,4.5463,1.0,1.0,0.0,12.699710000000001,1,0.0,52.95185,51.76808
1587481599,34.726009999999995,4.5463,1.0,1.0,0.25,12.699710000000001,1,0.33333,52.95185,51.76808
1587481660,34.726009999999995,4.5463,1.0,1.0,0.25,12.699710000000001,1,0.33333,52.95185,51.76808
1587481720,34.726009999999995,0.0,1.0,1.0,0.25,9.699710000000001,1,0.33333,67.95185,51.76808
1587481780,34.726009999999995,0.5,1.0,1.0,0.25,9.699710000000001,1,0.33333,67.95185,51.76808
1587481840,34.726009999999995,0.5,1.0,1.0,0.25,9.699710000000001,1,0.33333,67.95185,51.76808
1587481900,34.726009999999995,0.5,1.0,1.0,0.25,9.699710000000001,1,0.33333,67.95185,51.76808
1587481960,34.726009999999995,0.5,1.0,1.0,0.25,9.699710000000001,1,0.33333,67.95185,51.76808
1587482021,34.726009999999995,2.5,0.0,1.0,0.25,9.699710000000001,1,0.33333,67.95185,51.76808
1587482081,34.726009999999995,0.5,0.2,1.0,0.25,9.699710000000001,1,0.33333,67.95185,51.76808
1587482141,34.726009999999995,0.5,0.2,1.0,0.25,9.699710000000001,1,0.33333,67.95185,51.76808
1587482201,34.726009999999995,0.5,0.2,1.0,0.25,9.699710000000001,1,0.33333,67.95185,51.76808
1587482261,34.726009999999995,0.5,0.2,1.0,0.25,9.699710000000001,1,0.33333,67.95185,51.76808
1587482321,34.726009999999995,0.5,0.2,1.0,0.25,9.699710000000001,1,0.33333,67.95185,51.76808
1587482381,34.726009999999995,0.5,0.2,1.0,0.25,9.699710000000001,1,0.33333,67.95185,51.76808
1587482442,34.726009999999995,0.5,1.2,0.0,0.25,9.699710000000001,1,0.33333,67.95185,51.76808
1587482502,34.726009999999995,0.5,1.2,2.0,0.25,9.699710000000001,1,0.33333,61.95185,57.768080000000005
1587482562,34.726009999999995,0.5,0.2,2.0,0.25,9.699710000000001,1,1.33333,61.95185,57.768080000000005
1587482622,34.726009999999995,0.5,0.2,2.0,0.25,9.699710000000001,1,1.33333,61.95185,57.768080000000005
1587482682,34.726009999999995,0.5,0.2,2.0,0.25,9.699710000000001,1,1.33333,61.95185,57.768080000000005
1587482742,34.726009999999995,0.5,0.2,2.0,0.25,9.699710000000001,1,1.33333,61.95185,57.768080000000005
1587482803,34.726009999999995,0.5,0.2,2.0,0.25,9.699710000000001,1,1.33333,61.95185,57.768080000000005
1587482863,34.726009999999995,0.5,0.2,2.0,0.25,9.699710000000001,1,1.33333,61.95185,57.768080000000005
1587482923,34.726009999999995,0.9,0.2,2.0,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587482983,34.726009999999995,0.9,0.2,2.0,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587483043,34.726009999999995,0.9,0.3,1.0,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587483103,34.726009999999995,0.9,0.3,1.0,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587483163,34.726009999999995,0.9,0.3,1.0,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587483224,34.726009999999995,0.4,0.46667,1.0,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587483284,34.726009999999995,0.4,0.46667,1.0,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587483344,34.726009999999995,0.4,0.46667,1.0,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587483404,34.726009999999995,0.4,0.46667,1.0,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587483464,34.726009999999995,0.4,0.46667,1.0,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587483524,34.726009999999995,0.4,0.46667,1.0,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587483585,34.726009999999995,0.4,0.46667,1.0,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587483645,34.726009999999995,0.3,0.46667,1.33333,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587483705,34.726009999999995,0.3,0.46667,1.33333,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587483765,34.726009999999995,0.3,0.46667,1.33333,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587483825,34.726009999999995,0.3,0.46667,1.33333,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587483885,34.726009999999995,0.3,0.46667,1.33333,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587483945,34.726009999999995,0.3,0.46667,1.33333,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587484006,34.726009999999995,0.3,0.46667,1.33333,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587484066,34.726009999999995,0.3,0.46667,1.33333,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587484126,34.726009999999995,0.3,0.46667,1.33333,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587484186,34.726009999999995,0.3,0.46667,1.33333,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587484246,34.726009999999995,0.3,0.46667,1.33333,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587484306,34.726009999999995,0.3,0.46667,1.33333,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587484367,34.726009999999995,0.3,0.46667,1.33333,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587484427,34.726009999999995,0.3,0.46667,1.33333,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587484487,34.726009999999995,0.3,0.46667,1.33333,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587484547,34.726009999999995,0.3,0.46667,1.33333,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587484607,34.726009999999995,0.3,0.46667,1.33333,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587484667,34.726009999999995,0.3,0.46667,1.33333,0.25,5.69971,1,1.33333,61.95185,57.768080000000005
1587484826,58.34101999999999,0.0,6.05187,1.02175,6.44262,0.0,1,7.7369,63.278240000000004,59.792390000000005
1587484886,58.34101999999999,0.0,6.05187,1.02175,6.44262,0.1,1,7.7369,63.278240000000004,59.792390000000005
1587484946,58.34101999999999,0.1,6.05187,1.02175,6.44262,0.1,1,7.7369,63.278240000000004,59.792390000000005
1587485006,58.34101999999999,0.1,6.05187,1.02175,6.44262,0.1,1,7.7369,63.278240000000004,59.792390000000005
1587485066,58.34101999999999,0.1,6.05187,1.02175,6.44262,0.1,1,7.7369,63.278240000000004,59.792390000000005
1587485126,58.34101999999999,0.1,6.05187,1.02175,6.44262,0.1,1,7.7369,63.278240000000004,59.792390000000005
1587485186,58.34101999999999,0.1,6.05187,1.02175,6.44262,0.1,1,7.7369,63.278240000000004,59.792390000000005
1587485247,58.34101999999999,13.752170000000001,6.05187,1.02175,6.44262,0.1,1,7.7369,1.14491,59.792390000000005
1587485307,58.34101999999999,13.752170000000001,6.05187,1.02175,6.44262,0.1,1,7.7369,1.8115700000000001,59.792390000000005
1587485367,58.34101999999999,7.75217,6.05187,1.02175,6.44262,0.1,1,7.7369,2.81157,59.792390000000005
1587485427,58.34101999999999,6.302169999999999,6.05187,1.02175,6.44262,0.1,1,7.7369,3.4560199999999996,59.792390000000005
1587485487,58.34101999999999,5.8736,6.05187,1.02175,6.44262,0.1,1,7.7369,3.7060199999999996,59.792390000000005
1587485547,58.34101999999999,5.8736,6.05187,1.02175,6.44262,0.1,1,7.7369,3.7060199999999996,59.792390000000005
1587485608,58.34101999999999,5.8736,6.05187,1.02175,6.44262,0.1,1,7.7369,3.7060199999999996,59.792390000000005
1587485668,58.34101999999999,5.8736,6.05187,1.02175,6.44262,0.1,1,7.7369,3.7060199999999996,59.792390000000005
1587485728,58.34101999999999,5.8736,6.05187,1.02175,6.44262,0.1,1,7.7369,3.7060199999999996,59.792390000000005
1587485788,58.34101999999999,5.8736,6.05187,1.02175,6.44262,0.1,1,7.7369,3.7060199999999996,59.792390000000005
1587485848,58.34101999999999,5.8736,6.05187,1.02175,6.44262,0.1,1,7.7369,3.7060199999999996,59.792390000000005
1587485908,58.34101999999999,5.8736,6.05187,1.02175,6.44262,0.1,1,7.7369,3.7060199999999996,59.792390000000005
1587485968,58.34101999999999,5.8736,6.05187,1.02175,6.44262,0.1,1,7.7369,3.7060199999999996,59.792390000000005
1587486029,58.34101999999999,5.8736,6.05187,1.02175,6.44262,0.1,1,7.7369,3.7060199999999996,59.792390000000005
1587486089,58.34101999999999,5.8736,6.05187,1.02175,6.44262,0.1,1,7.7369,3.7060199999999996,59.792390000000005
1587486149,58.34101999999999,5.8736,6.05187,1.02175,6.44262,0.1,1,7.7369,3.7060199999999996,59.792390000000005
1587486209,58.34101999999999,5.8736,6.05187,1.02175,6.44262,0.1,1,7.7369,3.7060199999999996,59.792390000000005
1587486269,58.34101999999999,5.8736,6.05187,1.02175,6.44262,0.1,1,7.7369,3.7060199999999996,59.792390000000005
1587486329,58.34101999999999,5.8736,6.05187,1.02175,0.10928,19.1,1,7.7369,3.7060199999999996,59.792390000000005
1587486389,58.34101999999999,5.8736,6.05187,1.02175,0.10928,14.9,1,7.7369,4.7560199999999995,59.792390000000005
1587486450,58.34101999999999,5.8736,6.05187,1.02175,0.10928,14.9,1,7.7369,4.7560199999999995,59.792390000000005
1587486510,58.34101999999999,5.8736,6.05187,1.02175,0.10928,14.9,1,7.7369,4.7560199999999995,59.792390000000005
1587486570,58.34101999999999,5.8736,6.05187,1.02175,0.10928,14.9,1,7.7369,4.7560199999999995,59.792390000000005
1587486630,58.34101999999999,5.8736,6.05187,1.02175,59.109280000000005,14.9,1,7.7369,4.7560199999999995,0.7923899999999999
1587486690,58.34101999999999,5.8736,6.05187,1.02175,59.109280000000005,3.9,1,7.7369,4.7560199999999995,2.9923900000000003
1587486750,58.34101999999999,5.8736,6.05187,1.02175,59.109280000000005,1.4,1,7.7369,4.7560199999999995,7.992389999999999
1587486811,58.34101999999999,5.8736,6.05187,0.52175,59.109280000000005,0.55,1,7.7369,4.7560199999999995,28.992390000000004
1587486871,58.34101999999999,5.8736,6.05187,0.52175,59.109280000000005,0.55,1,7.7369,4.7560199999999995,28.992390000000004
1587486931,58.34101999999999,5.8736,6.05187,0.52175,59.109280000000005,0.55,1,7.7369,4.7560199999999995,28.992390000000004
1587486991,28.34102,5.8736,6.05187,0.52175,4.10928,0.55,1,7.7369,59.75601999999999,58.99239
1587487051,28.34102,5.8736,6.05187,0.52175,4.10928,0.55,1,7.7369,59.75601999999999,58.99239
1587487111,28.34102,5.8736,6.05187,0.52175,4.10928,0.55,1,7.7369,59.75601999999999,58.99239
1587487171,28.34102,5.8736,6.05187,0.52175,4.10928,0.55,1,7.7369,59.75601999999999,58.99239
1587487232,28.34102,5.8736,6.05187,0.52175,4.10928,0.55,1,7.7369,59.75601999999999,58.99239
1587487292,28.34102,5.8736,6.05187,0.52175,4.10928,0.55,1,7.7369,59.75601999999999,58.99239
1587487352,28.34102,5.8736,6.05187,0.52175,4.10928,0.55,1,7.7369,59.75601999999999,58.99239
1587487412,28.34102,5.8736,6.05187,0.52175,4.10928,0.55,1,7.7369,59.75601999999999,58.99239
1587487472,28.34102,5.8736,6.05187,0.52175,4.10928,0.55,1,7.7369,59.75601999999999,58.99239
1587487532,28.34102,5.8736,6.05187,0.52175,4.10928,0.55,1,7.7369,59.75601999999999,58.99239
1587487593,28.34102,5.8736,6.05187,0.52175,4.10928,0.55,1,7.7369,59.75601999999999,58.99239
1587487653,28.34102,5.8736,6.05187,0.52175,4.10928,0.55,1,7.7369,59.75601999999999,58.99239
1587487713,28.34102,5.8736,6.05187,0.52175,4.10928,0.55,1,7.7369,59.75601999999999,58.99239
1587487773,28.34102,5.8736,6.05187,0.52175,4.10928,0.55,1,7.7369,59.75601999999999,58.99239
1587487833,28.34102,5.8736,6.05187,0.52175,4.10928,0.55,1,7.7369,59.75601999999999,58.99239
1587487893,28.34102,5.8736,6.05187,1.02175,4.10928,1.05,1,7.7369,59.75601999999999,58.99239
1587487954,28.34102,5.8736,6.05187,1.02175,4.10928,1.05,1,7.7369,59.75601999999999,58.99239
1587488014,28.34102,5.8736,6.05187,1.02175,4.10928,1.05,1,7.7369,59.75601999999999,58.99239
1587488074,28.34102,5.8736,6.05187,1.02175,4.10928,1.05,1,7.7369,59.75601999999999,58.99239
1587488134,28.34102,5.8736,6.05187,1.02175,4.10928,1.05,1,7.7369,59.75601999999999,58.99239
1587488194,28.34102,5.8736,6.05187,1.02175,4.10928,1.05,1,7.7369,59.75601999999999,58.99239
1587488254,28.34102,5.8736,6.05187,1.02175,4.10928,1.05,1,7.7369,59.75601999999999,58.99239
1587488314,28.34102,5.8736,6.05187,1.02175,4.10928,1.05,1,7.7369,59.75601999999999,58.99239
1587488375,28.34102,5.8736,6.05187,1.02175,4.10928,1.05,1,7.7369,59.75601999999999,58.99239
1587488435,29.561020000000003,10.75491,5.76572,0.0,4.18051,6.46014,1,6.80439,59.410709999999995,57.5768
1587488495,29.561020000000003,10.75491,5.76572,0.0,4.18051,6.46014,1,6.80439,59.410709999999995,57.5768
1587488555,29.561020000000003,10.75491,5.76572,0.0,4.18051,6.46014,1,6.80439,59.410709999999995,57.5768
1587488615,29.561020000000003,10.75491,5.76572,0.0,4.18051,6.46014,1,6.80439,59.410709999999995,57.5768
1587488675,29.561020000000003,10.75491,5.76572,0.0,4.18051,6.46014,1,6.80439,59.410709999999995,57.5768
1587488735,29.561020000000003,5.95491,5.76572,0.0,4.18051,6.46014,1,6.80439,57.510709999999996,107.4768
1587488796,29.561020000000003,5.75491,5.76572,0.0,4.18051,6.46014,1,6.80439,59.510709999999996,107.4768
1587488856,29.561020000000003,5.75491,5.76572,0.0,4.18051,6.46014,1,6.80439,59.510709999999996,107.4768
1587488916,29.561020000000003,5.75491,5.76572,0.0,4.18051,6.46014,1,6.80439,59.510709999999996,107.4768
1587488976,29.561020000000003,5.75491,5.76572,0.0,4.18051,6.46014,1,6.80439,59.510709999999996,107.4768
1587489036,29.561020000000003,5.75491,5.76572,0.0,4.18051,6.46014,1,6.80439,59.510709999999996,107.4768
1587489096,10.06102,5.75491,5.76572,0.0,4.18051,6.46014,1,6.80439,59.510709999999996,107.4768
1587489156,10.06102,5.75491,5.76572,0.0,4.18051,6.46014,1,6.80439,59.510709999999996,107.4768
1587489217,10.06102,5.75491,5.76572,13.5,4.18051,6.46014,1,0.05439,59.510709999999996,107.4768
1587489277,13.06102,5.75491,5.76572,10.5,4.18051,6.46014,1,0.05439,59.510709999999996,107.4768
1587489337,45.39435,5.75491,5.76572,7.9,4.18051,2.46014,1,0.05439,59.510709999999996,107.4768
1587489397,45.39435,5.75491,5.76572,7.9,7.180510000000001,1.46014,1,0.05439,59.510709999999996,107.4768
1587489457,45.39435,5.75491,5.76572,4.9,7.180510000000001,1.46014,1,0.05439,59.510709999999996,107.4768
1587489651,45.39435,5.75491,5.76572,4.9,7.180510000000001,374.12681000000003,1,0.05439,1.0,1.0
1587489711,45.39435,5.75491,5.76572,4.9,7.180510000000001,374.12681000000003,1,0.05439,1.0,1.0
1587489771,45.39435,5.75491,5.76572,4.9,7.180510000000001,5.12681,1,0.05439,74.8,1.0
1587489831,45.39435,2.7549099999999997,5.76572,4.9,7.180510000000001,5.12681,1,0.05439,74.8,2.5
1587489892,45.39435,2.42157,5.76572,4.9,7.180510000000001,5.12681,1,0.05439,74.8,2.83333
1587489952,45.39435,2.42157,5.76572,4.9,7.180510000000001,5.12681,1,0.05439,74.8,2.83333
1587490012,45.39435,1.7549099999999997,5.76572,4.9,7.180510000000001,5.12681,1,0.05439,74.8,3.83333
1587490072,45.39435,1.7549099999999997,5.76572,15.9,7.180510000000001,1.46014,1,0.05439,74.8,3.83333
1587490132,45.39435,1.7549099999999997,5.76572,15.9,7.180510000000001,1.46014,1,0.05439,74.8,3.83333
1587490192,45.39435,1.7549099999999997,3.7657199999999995,11.9,7.180510000000001,1.46014,1,0.05439,7.8,74.83333
1587490252,45.39435,1.7549099999999997,3.7657199999999995,11.9,7.180510000000001,1.46014,1,0.05439,7.8,30.83333
1587490313,45.39435,1.7549099999999997,3.7657199999999995,11.9,7.180510000000001,1.46014,1,0.05439,49.8,30.83333
1587490373,45.39435,1.7549099999999997,3.7657199999999995,11.9,7.180510000000001,1.46014,1,0.05439,49.8,45.83333
1587490433,45.39435,1.7549099999999997,3.7657199999999995,11.9,7.180510000000001,1.46014,1,0.05439,49.8,45.83333
1587490493,45.39435,1.7549099999999997,3.7657199999999995,11.9,7.180510000000001,1.46014,1,0.05439,49.8,45.83333
1587490553,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,1.46014,1,5.05439,49.8,45.83333
1587490613,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,1.46014,1,5.05439,49.8,45.83333
1587490674,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,1.46014,1,5.05439,49.8,45.83333
1587490734,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,1.46014,1,5.05439,49.8,45.83333
1587490794,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,1.46014,1,5.05439,49.8,45.83333
1587490854,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,1.46014,1,5.05439,49.8,45.83333
1587490914,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,1.46014,1,5.05439,49.8,45.83333
1587490974,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,1.46014,1,5.05439,49.8,45.83333
1587491035,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,1.46014,1,5.05439,49.8,45.83333
1587491095,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,1.46014,1,5.05439,49.8,45.83333
1587491155,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,1.46014,1,5.05439,49.8,45.83333
1587491215,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,1.46014,1,5.05439,49.8,45.83333
1587491275,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,1.46014,1,5.05439,49.8,45.83333
1587491335,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,1.46014,1,5.05439,49.8,45.83333
1587491396,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,1.46014,1,5.05439,49.8,45.83333
1587491456,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,1.46014,1,5.05439,49.8,45.83333
1587491516,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,1.46014,1,5.05439,49.8,45.83333
1587491576,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,1.46014,1,5.05439,49.8,45.83333
1587491636,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,2.46014,1,5.05439,49.8,45.83333
1587491696,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,2.46014,1,5.05439,49.8,45.83333
1587491757,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,2.46014,1,5.05439,49.8,45.83333
1587491817,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,2.46014,1,5.05439,49.8,45.83333
1587491877,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,2.46014,1,5.05439,49.8,45.83333
1587491937,45.39435,1.7549099999999997,3.7657199999999995,0.23333,7.180510000000001,2.46014,1,5.05439,49.8,45.83333
1587491997,35.39435,2.2549099999999997,3.7657199999999995,0.23333,7.180510000000001,2.46014,1,5.05439,49.8,45.83333
1587492057,67.60457,0.0,3.68181,6.76399,9.359119999999999,1.22479,1,5.29974,1.33333,15.0607
1587492117,67.60457,0.33333,3.68181,6.76399,9.359119999999999,1.22479,1,5.29974,1.33333,15.0607
1587492178,67.60457,0.33333,3.68181,6.76399,9.359119999999999,0.7247899999999999,1,5.29974,2.33333,15.0607
1587492238,67.60457,0.33333,3.68181,6.76399,9.359119999999999,0.7247899999999999,1,5.29974,2.33333,15.0607
1587492298,67.60457,0.33333,3.68181,6.76399,9.359119999999999,0.7247899999999999,1,5.29974,2.33333,15.0607
1587492358,67.60457,0.33333,3.68181,6.76399,9.359119999999999,0.7247899999999999,1,5.29974,2.33333,15.0607
1587492418,67.60457,0.33333,3.68181,6.76399,9.359119999999999,0.7247899999999999,1,5.29974,2.33333,15.0607
1587492478,38.60457,0.33333,3.68181,6.76399,9.359119999999999,0.7247899999999999,1,5.29974,5.2333300000000005,44.0607
1587492539,38.60457,0.33333,3.68181,6.76399,9.359119999999999,0.7247899999999999,1,5.29974,5.2333300000000005,44.0607
1587492599,44.60457,0.33333,3.68181,6.76399,9.359119999999999,0.7247899999999999,1,5.29974,5.2333300000000005,38.0607
1587492659,44.60457,0.33333,3.68181,6.76399,9.359119999999999,0.7247899999999999,1,5.29974,5.2333300000000005,38.0607
1587492723,44.60457,0.33333,3.68181,6.76399,9.359119999999999,0.7247899999999999,1,5.29974,5.2333300000000005,38.0607
1587492783,44.60457,0.33333,3.68181,6.76399,9.359119999999999,0.7247899999999999,1,5.29974,5.2333300000000005,38.0607
1587492843,44.60457,0.33333,3.68181,6.76399,9.359119999999999,0.7247899999999999,1,5.29974,5.2333300000000005,38.0607
1587492967,44.60457,0.33333,3.68181,6.76399,9.359119999999999,0.7247899999999999,1,5.29974,5.2333300000000005,38.0607
1587493028,44.60457,0.33333,3.68181,6.76399,9.359119999999999,0.7247899999999999,1,5.29974,5.2333300000000005,38.0607
1587493088,44.60457,0.33333,3.68181,6.76399,9.359119999999999,0.7247899999999999,1,5.29974,5.2333300000000005,38.0607
1587493148,44.60457,0.33333,3.68181,6.76399,9.359119999999999,0.7247899999999999,1,5.29974,5.2333300000000005,38.0607
1587493271,44.60457,0.33333,3.68181,6.76399,9.359119999999999,0.7247899999999999,1,5.29974,6.566669999999999,38.0607
1587493331,44.60457,0.33333,3.68181,6.76399,9.359119999999999,0.7247899999999999,1,5.29974,6.566669999999999,38.0607
1587493454,44.60457,0.33333,3.68181,6.76399,9.359119999999999,0.7247899999999999,1,5.29974,6.566669999999999,38.0607
1587493575,44.60457,0.33333,3.68181,6.76399,9.359119999999999,0.7247899999999999,1,5.29974,6.566669999999999,38.0607
1587493697,44.60457,0.33333,3.68181,6.76399,9.359119999999999,0.7247899999999999,1,5.29974,6.566669999999999,38.0607
